arbitrary	biased	coherence	consensus	contentious	expected	insightful	meaningful	offensive	preferable	sensible	specificity	uncanny	unpredictable	confusing	age	bestlabel	birthsex	education	familiarity	gender	marital	poc	corpus	assignmentID	topicID	HITId	technique	suitable	objectionable	consensus_factor
1	1	100	92	1	100	96	94	1	97	100	93	1	1	1	27	NA	male	bachelors	8	man	married	asian	ap	3Y5140Z9DZUPXSWY2RT6KB5SXDFPIY	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	TopicSal	419.142641727579	59.350431824254	45.6856088587742
10	16	90	91	84	81	22	89	13	23	84	15	12	15	15	36	NA	male	bachelors	88	man	married	black	ap	3YHH42UU5DTOZC0K69BTXQWC6BW0LJ	60	3WRAAIUSBKDCDZHYMS68968R2KQXAY	TopicSal	315.951316206489	86.2148379736672	45.1890261537875
1	5	92	98	20	95	95	100	1	95	100	10	4	8	5	39	NA	male	bachelors	35	man	single	white	ap	31JLPPHS2W8SMP2E2O94R5YD4SL3OY	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	TopicSal	412.758767739229	24.4863137598809	48.6651050886942
33	25	17	73	83	1	21	39	1	1	28	12	1	91	26	35	NA	male	bachelors	20	man	single	white	ap	338JKRMM28DIETFC7QTOU4FIYDOAHW	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	TopicSal	91.1297787682447	74.0639819735083	36.2505374640273
1	1	100	100	1	92	76	100	1	78	100	100	1	1	1	32	NA	female	bachelors	1	woman	single	white	ap	35H6S234SCE5BYJEGBB3P2A6XLD65R	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	TopicSal	401.290326441442	63.6094005232979	49.6582704986676
8	53	60	90	62	64	59	71	1	58	62	63	32	48	1	41	NA	male	graduate	52	man	separated	white	ap	3GDTJDAPVWPQNJN81PPNQIHJPEY8MG	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	TopicSal	270.799342446683	135.569587030106	44.6924434488008
1	1	100	100	7	100	76	100	1	100	100	24	50	1	1	42	NA	female	bachelors	25	woman	married	natAmerican	ap	3MYYFCXHJ5LPC84KEJ1FW1HHR2P4GO	92	36U4VBVNQPRCVC9KJYH7KPYX86XRU8	TopicSal	408.338158699638	53.4216154209335	49.6582704986676
66	67	66	50	82	71	62	73	43	38	63	38	43	60	63	30	NA	male	graduate	50	woman	married	white	ap	30BXRYBRP6BFL6IF8VPGCTC9QWYHWL	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	TopicSal	286.887680377003	182.182398873851	24.8291352493338
1	1	74	69	55	69	35	83	1	93	93	40	31	7	42	57	NA	female	bachelors	21	woman	divorced	white	ap	37M28K1J0SRE5ZA2VQW96HVXB63JAN	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	TopicSal	305.764000236161	77.1657026913394	34.2642066440806
43	7	59	45	27	61	60	59	3	43	59	62	11	46	40	34	NA	female	bachelors	14	woman	single	white	ap	3907X2AHF2JLM7IWDO8EXVYB8GD2PT	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	TopicSal	254.876462516545	67.7773948364388	22.3462217244004
29	57	76	87	36	34	21	38	26	10	62	60	67	86	70	34	NA	male	somecollege	21	man	single	asian	ap	3IAEQB9FMGYY9QDDMZ6QL8XBY38DW9	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	TopicSal	197.657538588177	165.139310377569	43.2026953338408
60	61	66	65	81	66	56	71	57	81	60	87	40	80	44	30	NA	male	graduate	84	man	married	black	ap	3SPJ033423HF1H85BWAP93D4EWXYJ1	54	36AZSFEYZ5EPSKHVSR5MGWVC4R4BV5	TopicSal	273.185709123829	215.713864052178	32.2778758241339
25	55	86	60	58	18	93	89	81	26	81	31	79	91	36	28	NA	male	bachelors	12	man	married	natAmerican	ap	34Q075JO1ZRB95WGDZTADBNY82L102	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	TopicSal	311.624888700137	208.936001049329	29.7949622992006
1	1	100	90	20	90	50	100	1	100	100	1	1	10	1	29	NA	male	somecollege	10	man	single	mixed	ap	3PB5A5BD0XKMVVM3GHZMZD1RI4YG73	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	TopicSal	378.613476470597	13.9421595837304	44.6924434488008
1	1	65	73	1	60	79	67	1	74	64	1	1	1	1	27	NA	female	associates	12	woman	single	white	ap	3QXNC7EIPK9TYAZBHC83SH5H6DE90M	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	TopicSal	285.683918423254	3.37541463681974	36.2505374640273
14	19	8	82	28	85	90	90	3	98	77	79	22	7	14	30	NA	male	bachelors	80	man	single	white	ap	3YDTZAI2WZUS8TEHW0GCPEDBPD641O	56	3R868ACW4TQ2SLUG9AM32DZ58F1ZG9	TopicSal	302.535585296567	95.2170906192655	40.7197818089074
5	1	60	70	50	45	25	51	40	100	55	50	46	65	40	39	NA	male	somecollege	10	man	single	white	ap	337RC3OW07G4SD1096ZIIJM2038LVN	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	TopicSal	202.775896750371	120.781170135717	34.7607893490673
21	55	69	63	68	73	83	84	37	94	71	56	35	38	57	39	NA	male	bachelors	28	man	single	asian	ap	34YB12FSQ025GYTQKN1BIVYHDTAGMV	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	TopicSal	324.876202295484	166.149589994113	31.2847104141606
52	63	56	80	48	41	34	67	64	67	62	37	67	76	70	23	NA	female	bachelors	69	woman	single	white	ap	3HL8HNGX47FKVEE1KUROVOSLCF39FQ	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	TopicSal	223.674527175358	191.937433548038	39.7266163989341
100	1	1	1	1	1	1	1	100	1	1	1	1	100	100	66	NA	male	bachelors	75	man	single	white	ap	3Q5ZZ9ZEVQTSFC229Q819G6X3H858J	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	TopicSal	4.27644212766988	80.2831215085084	0.496582704986676
78	13	58	100	100	3	25	86	12	84	33	16	83	100	100	39	NA	female	bachelors	10	woman	married	white	ap	3VA45EW49P1WCMOZFKVL3CJG646O1I	84	3HEADTGN2Q6C8RYKOORCGB0GMD6RVX	TopicSal	175.114949631513	140.049928395887	49.6582704986676
37	57	3	4	89	9	8	13	6	5	5	12	1	93	93	45	NA	male	somecollege	62	man	divorced	white	ap	31JLPPHS2W8SMP2E2O94R5YD4OKO3A	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	TopicSal	32.7499635239666	105.807817252242	1.9863308199467
68	28	28	85	83	19	27	37	1	20	21	89	1	93	87	26	NA	female	somecollege	1	woman	married	white	ap	34V1S5K3GUFOCLLQJ1OK1IF8JG096N	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	TopicSal	112.611376124462	123.211644616142	42.2095299238675
25	77	76	87	72	83	86	82	39	82	84	60	64	86	34	38	NA	male	associates	60	man	single	white	ap	3FPRZHYEP0LNC9BB30VIMXSL0IEV3I	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	TopicSal	351.729243808081	208.583221488873	43.2026953338408
35	22	61	55	66	36	26	39	26	57	56	66	32	42	36	2	NA	female		50				ap	3FTOP5WARH2I4MCK3OZGHBJK2IQJ0R	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	TopicSal	186.794108605343	135.284170129607	27.3120487742672
62	38	63	77	77	67	70	61	66	70	77	59	66	36	72	28	NA	female	bachelors	15	woman	single	white	ap	3P529IW9K0ZFWGFA9RUE0XJGC9KLFZ	80	3DFYDSXB2XEVXOQ7BT8YIYC6YP3UJJ	TopicSal	289.452636720026	203.178588281439	38.236868283974
20	52	52	49	39	62	56	55	53	40	62	55	51	52	24	30	NA	male	bachelors	1	man	married	white	ap	3137ONMDKIJ74A1D3PDS5NT84RJEG4	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	TopicSal	246.075284723982	170.226135925543	24.3325525443471
1	10	83	76	20	69	58	72	1	21	84	22	12	14	11	39	NA	male	somecollege	56	man	single	white	ap	3E337GFOLBMBYGEQWOGBVANHIJKGNV	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	TopicSal	313.716463702195	40.9604003419696	37.7402855789874
21	82	93	84	69	90	57	100	15	72	87	81	67	9	1	28	NA	male	bachelors	8	man	married	white	ap	3MRNMEIQW7KIYW1EILZOCXGV0W4LDO	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	TopicSal	366.853116021635	206.88207452681	41.7129472188808
15	23	78	71	47	72	74	77	19	72	72	32	20	25	30	38	NA	female	graduate	53	woman	married	white	ap	3SUWZRL0M0R57HC7RC46TWGJADGE62	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	TopicSal	318.759758617541	91.3474440779812	35.257372054054
15	22	75	67	50	68	83	71	19	50	83	79	50	16	11	23	NA	male	bachelors	1	man	single	mixed	ap	3VSOLARPKDNPF2Y80ZQMUF3O9QO393	62	33NKDW9FFYW06EEW662ZF1YF2NBXC0	TopicSal	324.703765120427	140.875421264966	33.2710412341073
35	43	54	61	56	56	55	56	14	57	59	53	33	58	44	32	NA	male	somecollege	35	man	single	white	asd	3CCZ6YKWR9XSTHLCEIEF9C18NIH59P	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	TopicSal	239.770990533911	129.251779398121	30.2915450041872
1	1	60	67	23	58	41	56	1	58	57	1	1	2	20	24	NA	female	bachelors	50	woman	single	white	asd	3HMVI3QICL6860S1L74J53HIK7EY1Y	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	TopicSal	233.308749096854	15.6105929964004	33.2710412341073
10	24	73	76	22	63	66	69	27	60	63	73	24	16	35	26	NA	male	associates	50	man	single	white	asd	3KKG4CDWKKCAXYHC0DV54KVUNI494Y	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	TopicSal	285.186075249415	112.04097980707	37.7402855789874
44	40	35	35	51	36	41	40	40	36	38	40	34	40	56	35	NA	female	bachelors	57	woman	single	white	asd	3ON104KXQMAL9UUKTO5XI435LJOW4A	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	TopicSal	162.495477273281	137.128185306223	17.3803946745337
32	77	72	35	76	61	73	70	7	14	64	76	27	76	44	31	NA	male	associates	80	man	single	white	asd	3OXV7EAXLG42XJWA2SNAA5CMJH036W	37	31GN6YMHLQ61OVY2TNWDSNOQFMCWSH	TopicSal	290.031479979844	170.97992723444	17.3803946745337
61	58	43	58	58	63	69	66	38	35	64	61	58	72	36	29	NA	male	bachelors	57	man	single	hispanic	asd	37ZHEEHM6Y0L1JAFL2S2GJCIESK37V	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	TopicSal	261.64126510862	182.062410756006	28.8017968892272
37	82	69	67	62	34	35	74	40	74	69	62	73	37	40	27	NA	male	bachelors	70	man	married	white	asd	3FK0YFF9P1U7OIDUNA1O5SK4RUJVVB	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	TopicSal	241.293243552133	214.856132778443	33.2710412341073
57	31	57	55	42	59	38	60	36	60	38	47	37	58	37	23	NA	male	bachelors	43	man	single	asian	asd	3LRKMWOKB7VF0BK20X6GOT0PI7X2ZB	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	TopicSal	215.718474785375	128.380445485156	27.3120487742672
25	18	43	73	94	28	24	34	6	49	46	42	30	60	47	24	NA	female	associates	1	woman	single	black	asd	3WMOAN2SRDBUGD4LLJFXVBQR5RHVNU	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	TopicSal	150.171787614552	116.316454052356	36.2505374640273
70	30	75	50	75	60	65	70	5	60	65	60	10	85	70	24	NA	male	high	1	man	married	white	asd	3ZDAD0O1T3RKFFE0IU2RSVT4AKBXT0	28	31KSVEGZ356PNGYPEYW82DJUTKTWRT	TopicSal	286.040158358044	111.767227370445	24.8291352493338
72	66	82	85	74	71	69	81	80	77	71	65	72	57	67	53	NA	male	bachelors	20	man	married	white	asd	32SVAV9L3HN3KL8DS54MQAE8F0Q3AM	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	TopicSal	319.705421489715	241.499924379107	42.2095299238675
1	77	69	89	20	64	77	90	3	91	90	63	1	30	13	24	NA	male	bachelors	78	man	single	white	asd	36H9ULYP64891QRA66I1KI6O8DPJFR	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	TopicSal	334.563445616823	111.459654303001	44.1958607438142
72	82	76	95	26	81	86	91	92	96	92	93	100	86	74	28	NA	female	bachelors	100	woman	married	white	asd	3DIP6YHAPE6SBVVVKR14DACAG1G8EE	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	TopicSal	365.11783310881	272.118998226509	47.1753569737342
1	1	85	85	25	90	85	93	7	91	95	60	2	8	11	59	NA	male	somecollege	70	man	married	white	asd	3RSDURM96C07Q1MDXVZYCN0C9GIYEH	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	TopicSal	383.978550232421	57.9486418649202	42.2095299238675
1	1	73	76	1	50	15	75	1	23	70	1	1	14	1	33	NA	male	bachelors	1	man	single	white	asd	3VSOLARPKDNPF2Y80ZQMUF3O9I8397	1	32CAVSKPCF3O27A3L42SEYGK46OU1W	TopicSal	244.313494580872	3.37541463681974	37.7402855789874
15	1	80	100	15	100	60	80	1	100	80	1	1	70	1	30	NA	male	high	1	man	single	white	asd	33JKGHPFYE8BQQAC7RE68F7EEYFMNE	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	TopicSal	343.646572469622	11.1614372292802	49.6582704986676
97	1	10	90	2	1	1	1	1	1	1	1	1	100	1	29	NA	female	associates	1	woman	married	white	asd	3QRYMNZ7F0VF3L0WGOFIUT26861TNC	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	TopicSal	11.5422043053191	3.93155910770977	44.6924434488008
56	39	54	61	56	54	53	52	2	53	58	55	96	97	56	51	NA	male	bachelors	1	man	divorced	white	asd	3R9WASFE21UZ15WEOSLN8CUERB3FZ9	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	TopicSal	231.974509682363	160.144026842917	30.2915450041872
96	1	1	86	11	1	1	4	1	6	5	10	1	96	95	36	NA	male	bachelors	1	man	single	white	asd	3STRJBFXOY5EVFFTJBN221L2EBWTK7	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	TopicSal	10.5307419699295	14.4126762444908	42.7061126288541
94	12	22	58	14	8	8	19	1	55	6	10	15	95	92	26	NA	male	associates	7	man	single	black	asd	3T3IWE1XG8106IDOWG7ZYNXBDHOTQZ	29	388CL5C1RK1WNS8NEFDCFY0884RHLO	TopicSal	53.3947991575105	33.8581102935476	28.8017968892272
77	82	84	72	69	69	61	74	62	81	83	71	82	64	62	31	NA	male	graduate	95	man	single	white	asd	32VNZTT0A9IG1YDYUUVRV5VOT49R42	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	TopicSal	317.795237782705	247.324546520021	35.7539547590407
1	1	55	90	50	25	65	75	1	1	70	5	1	80	45	39	NA	male	somecollege	1	man	single	white	asd	39LOEL67OUJP1XFYV7K8UJ8DPCQ38I	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	TopicSal	247.978440392357	33.060190109885	44.6924434488008
22	23	69	66	39	61	60	61	20	60	64	23	23	21	56	22	NA	male	high	1	man	single	white	asd	3D8YOU6S9GYMWD9THCJBXE2MWUK6U7	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	TopicSal	269.226270258537	84.2023116092251	32.7744585291206
1	4	92	85	5	85	95	82	1	92	83	23	56	5	7	30	NA	male	graduate	10	man	married	white	asd	3DEL4X4EL8ZGW1DUS0PQ0CLJPMTXYP	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	TopicSal	372.744794645554	58.005898678798	42.2095299238675
29	21	76	29	24	72	64	73	27	64	81	26	20	28	25	29	NA	male	associates	20	man	single	white	asd	3DI28L7YXCSA0VBAL6SPY0P22VA1EN	21	38EHZ67RIN62TEVXULW9UB3WT94MGW	TopicSal	313.706151061256	79.5876695378808	14.4008984446136
1	13	57	60	3	65	67	64	1	64	63	70	1	1	1	27	NA	male	bachelors	22	man	single	white	asd	3PDJHANYK7UHRR39HDCCEZDW2MK6H8	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	TopicSal	270.432295560797	55.6649942817796	29.7949622992006
1	34	82	80	57	78	82	80	13	84	82	28	21	79	29	39	NA	male	somecollege	50	man	single	white	asd	3PM8NZGV80U7NZM81Q8WNQIHQDCQXF	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	TopicSal	345.383039885993	98.9114762963024	39.7266163989341
1	1	100	68	14	66	72	77	1	57	79	1	1	1	1	25	NA	male	somecollege	1	man	single	white	asd	3UN61F00HY3YXHHY8ZE10X12T1E5RX	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	TopicSal	335.947414857384	10.6052927583902	33.767623939094
59	66	68	38	61	61	62	39	40	50	62	40	63	59	54	31	NA	male	bachelors	25	man	single	white	asd	3VELCLL3GMX269B6GHCVGIA2EWP1F5	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	TopicSal	248.847342115876	181.976638783157	18.8701427894937
10	9	78	73	8	89	87	70	1	59	85	75	42	29	11	29	NA	male	bachelors	70	man	single	white	asd	3ZY8KE4ISLHFJAHD1B7EZ5LWA2FQVN	19	3CIS7GGG66XNM84FXSX7LIZETFSEUZ	TopicSal	349.769448055798	85.7967550647846	36.2505374640273
80	68	38	62	41	77	70	29	63	40	69	44	36	82	71	27	NA	male	bachelors	70	man	married	white	asd	358010RM5G7ZS7IPNP26TDHP75SXVH	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	TopicSal	242.674274742653	174.660612059303	30.7881277091739
1	27	100	100	100	100	100	100	1	100	100	21	1	100	1	31	NA	male	bachelors	60	man	single	white	asd	3JWH6J9I9URF7Z6FG2OXUZWK20JNB0	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	TopicSal	427.644212766988	90.5269261795103	49.6582704986676
34	54	66	39	41	35	26	63	58	45	56	60	20	60	57	28	NA	female	bachelors	27	woman	single	white	asd	3PJUZCGDJ8UBGZ4ECGLILWBZP40894	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	TopicSal	211.085245562275	159.099832665679	19.3667254944804
66	57	67	29	70	81	76	15	59	19	71	29	14	32	20	31	NA	male	bachelors	36	man	single	hispanic	asd	3PJUZCGDJ8UBGZ4ECGLILWBZP8E89Q	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	TopicSal	263.913691642669	155.436738356475	14.4008984446136
38	25	50	65	45	55	45	65	5	65	55	36	10	95	90	39	NA	male	somecollege	30	man	single	white	asd	3WOKGM4L73UW5X3HJ1RLP70615A0ON	49	3CVDZS288IEWFEZ2J1QRCQ3KSU4MFX	TopicSal	231.930085553171	76.6490365917702	32.2778758241339
92	28	19	35	79	7	50	13	1	6	24	16	68	67	63	23	NA	male	bachelors	1	man	single	mixed	asd	374TNBHA8D9WN4CI6MUY64PQSJ6YQT	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	TopicSal	94.8491833824541	121.305655143539	17.3803946745337
69	1	10	36	88	32	8	10	1	24	20	1	8	67	91	45	NA	female	graduate	1	woman	single	white	asd	37Z929RLGBMCJYS1OKW4TNCCV59TSO	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	TopicSal	69.5680025515446	56.433637841669	17.8769773795203
1	18	84	93	49	87	93	96	6	91	92	87	16	10	1	26	NA	male	somecollege	30	man	single	white	asd	3QECW5O0KJFBDWUQCOJW0C2KHL25TZ	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	TopicSal	386.896341142386	109.321728881326	46.1821915637609
66	42	32	88	88	93	40	84	41	84	73	84	25	81	32	28	NA	female	bachelors	90	woman	married	white	asd	3RU7GD8VPQ7ER6ZU73NKODBF62SPSJ	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	TopicSal	279.841589865163	180.776723929666	43.6992780388275
21	6	80	71	55	72	55	69	1	85	70	4	20	35	29	30	NA	male	bachelors	1	man	single	white	asd	3RXCAC0YIT3QV9RMQMRSDDXMTHV8GV	38	3EQPA8A375ACJNKHHG76ZQRL053JZE	TopicSal	296.239043068704	51.7497995498538	35.257372054054
23	22	61	60	64	62	55	57	9	42	55	32	38	34	22	33	NA	female	associates	1	woman	married	white	asd	34MAJL3QP61OIWSWJ4UVD7S8NQU34B	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	TopicSal	247.97631015337	104.285077231568	29.7949622992006
39	20	52	56	42	41	66	72	9	54	41	64	38	1	38	36	NA	female	somecollege	1	woman	single	black	asd	373ERPL3YQM0IJSO9VWZ3D7G93QTR0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	TopicSal	231.625102250697	109.986798765516	27.8086314792539
37	40	44	44	73	38	30	43	14	28	42	33	81	60	80	40	NA	male	bachelors	1	man	married	white	asd	3LYA37P8IS1EZTLCJPWH27FG84XBK0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	TopicSal	168.928889243537	156.286661223688	21.8496390194137
36	63	66	58	82	33	18	27	24	17	54	25	54	35	66	29	NA	male	somecollege	1	man	single	asian	asd	3SB5N7Y3O5I8DKMJVIEDKYR4AJJ0G0	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	TopicSal	169.37838789209	163.791791817907	28.8017968892272
80	46	15	77	84	4	12	33	2	5	16	77	18	78	71	25	NA	male	bachelors	1	man	single	white	asd	3VZLGYJEYNOG1RNZOMR9EJULVGXXZG	18	3PA41K45VOIPLOH9TYK752KYZBWP7S	TopicSal	68.7973799265361	142.387890279545	38.236868283974
73	2	3	11	29	3	5	6	2	2	5	29	2	65	71	34	NA	female	bachelors	8	woman	single	white	asd	3JRJSWSMQJZ6AYPP8A68MT4Z0FO3EH	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	TopicSal	18.8862879834645	38.1941806839826	5.46240975485344
17	68	24	84	18	27	13	31	1	13	35	9	1	70	18	31	NA	female	bachelors	1	woman	married	white	asd	3JW0YLFXRVUXIWD43UBGDWMW5E2WWF	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	TopicSal	112.527453079263	69.0417520612308	41.7129472188808
26	22	37	14	63	56	24	81	10	72	61	16	8	22	62	12	NA	male		50				asd	3M68NM076JLUGLHCDIO6S3F2PVFR6N	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	TopicSal	224.932193337317	74.7410459550347	6.95215786981346
24	61	26	65	64	33	60	63	1	34	42	39	1	77	37	27	NA	female	associates	12	woman	single	white	asd	3VJ40NV2QK1XL608H3FV9I2BYG6TOR	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	TopicSal	191.738021849443	107.512771160722	32.2778758241339
1	1	100	100	29	100	100	100	1	100	100	1	1	1	8	31	NA	male	associates	100	man	single	white	asd	3Z4XG4ZF4A51HVMCFWRW1ZXHW718XX	10	3R868ACW4TQ2SLUG9AM32DZ58DMZGQ	TopicSal	427.644212766988	18.9474598217406	49.6582704986676
1	1	100	100	1	100	100	100	1	100	100	1	1	1	1	23	NA	male	bachelors	1	man	single	white	asd	32ZKVD547H183VD5YJ4ILLYEXIB3BH	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopicSal	427.644212766988	3.37541463681974	49.6582704986676
10	1	80	51	65	65	50	65	1	90	70	1	5	35	35	31	NA	male	somecollege	10	man	single	white	asd	39O5D9O87V6RD05BCJ0DW54WF3B3CO	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopicSal	282.52749833774	41.6393203380198	25.3257179543205
61	74	46	56	67	75	40	64	67	64	40	41	37	69	64	22	NA	male	bachelors	73	man	single	white	asd	3RWE2M8QWJOENC35IMR8AI01BV50N8	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopicSal	227.871374134236	195.668156896041	27.8086314792539
15	33	36	48	52	56	54	79	5	52	48	71	20	41	23	38	NA	female	somecollege	1	woman		white	asd	3VW6495TLLE5W634XWBSJQSSRSSYY1	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopicSal	234.756011034159	114.644225502218	23.8359698393604
30	62	34	34	40	36	35	29	7	56	40	39	27	33	58	33	NA	male	bachelors	4	man	married	white	asd	3X3OR7WPZ1E6H15N1DO8Q52UPYO8L8	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopicSal	148.980691432452	116.951999821697	16.883811969547
1	1	89	86	1	80	84	78	1	86	85	1	1	5	1	31	NA	female	bachelors	60	woman	single	white	asd	374TNBHA8D9WN4CI6MUY64PQSJ6QYL	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopicSal	355.352949817169	3.37541463681974	42.7061126288541
12	56	66	41	30	55	54	70	1	35	45	26	35	61	85	30	NA	male	bachelors	1	man	single	white	asd	3A9AA95ATY0DL41JV7ACV21NSIR5P4	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopicSal	247.459132097315	99.5632738930078	20.3598909044537
1	1	74	77	1	81	77	77	1	78	85	69	1	4	1	31	NA	male	bachelors	88	man	single	white	asd	3IKZ72A5B6U5KGIVL4ATDPN5HX4FN1	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopicSal	337.612743556798	44.748253427532	38.236868283974
1	28	79	74	7	96	83	97	1	87	87	65	9	10	3	44	NA	male	bachelors	73	man	single	white	asd	3IUZPWIU1QL6NWJNEGSDPLS1I5FKWP	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopicSal	379.109637720032	71.6838055602538	36.747120169014
1	1	95	100	5	99	96	95	1	95	94	1	52	1	1	22	NA	male	somecollege	13	man	single	white	asd	3R6P78PK7MP9TTJATK2N49T97UNTGC	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopicSal	409.687249136834	39.6509019644138	49.6582704986676
1	5	92	100	65	100	92	100	1	100	100	41	1	12	1	31	NA	male	bachelors	100	man	single	white	asd	3DZQRBDBSNT7KHU795QDBA8E1673SS	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopicSal	414.750406142183	66.3709673725198	49.6582704986676
27	64	62	66	41	61	58	57	4	60	63	39	58	36	25	50	NA	male	graduate	1	man	single	asian	asd	3H7Z272LX9LRNT44NUQJCRXKECWPLP	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopicSal	257.540599111144	137.407890645663	32.7744585291206
6	1	76	81	46	70	65	61	1	72	74	1	1	68	1	31	NA	male	associates	1	man	married	white	asd	3JPSL1DZ5UDAOP1NAOO1ZOCEKHRNAW	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopicSal	295.859204910519	28.4019158268712	40.2231991039207
37	50	62	73	17	71	69	64	12	55	57	64	57	14	33	34	NA	female	bachelors	50	woman	married	natAmerican	asd	3X87C8JFV8PZRI097G29OI1PBYAQS7	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopicSal	275.945013894276	134.089426026775	36.2505374640273
82	1	15	95	10	10	1	10	1	1	15	1	1	70	78	57	NA	female	high	10	woman	married	white	asd	3XCC1ODXDNPNQ30WSR24Y8WTPWVRQO	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopicSal	44.0766257464574	8.38071487483003	47.1753569737342
21	33	65	80	50	77	79	73	29	84	63	61	37	38	20	29	NA	female	high	60	woman	single	asian	asd	39K0FND3AJT467GNYN91M9NEFRHAMJ	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopicSal	305.041369293062	137.44229128477	39.7266163989341
